source,source_sobel_si,sigma,seed,derived_seed,actual_luma_rms,qp,cu_count,mean_area,median_area,dominant_sizes
kodim09.png,81.27218115066475,15,20260813,11780101335722263977,14.98681451048052,32,3542,111.01524562394128,64.0,16x8:513; 8x8:449; 8x16:377; 4x8:376; 16x4:319; 8x4:304
kodim09.png,81.27218115066475,30,20260811,18257608411526477614,29.77042655764805,32,2942,133.65601631543169,128.0,16x8:442; 8x16:434; 8x8:377; 4x16:282; 16x16:238; 16x4:217
kodim09.png,81.27218115066475,30,20260812,165719163368697002,29.68593925790497,32,2842,138.35890218156229,128.0,16x8:437; 8x8:394; 8x16:385; 4x16:256; 16x16:236; 16x4:203
kodim09.png,81.27218115066475,30,20260813,11780101335722263977,29.743644185020617,32,2871,136.96133751306166,128.0,8x16:431; 16x8:392; 4x16:326; 8x8:318; 4x8:228; 16x4:227
kodim10.png,74.26826721681805,5,20260811,5691233444527385387,4.990777219944262,32,3290,119.51854103343464,64.0,8x4:410; 4x8:409; 8x8:384; 4x4:366; 16x4:274; 16x8:271
kodim10.png,74.26826721681805,5,20260812,11779788518824746650,4.990506123349364,32,3284,119.73690621193666,64.0,8x8:422; 4x4:412; 8x4:409; 4x8:401; 8x16:279; 16x8:264
kodim10.png,74.26826721681805,5,20260813,11766240883732792195,4.9985504592353704,32,3363,116.92417484388939,64.0,4x8:467; 4x4:452; 8x4:399; 8x8:386; 8x16:258; 4x16:255
kodim10.png,74.26826721681805,15,20260811,5691233444527385387,14.923804992170593,32,3796,103.58693361433087,64.0,8x8:523; 16x8:483; 8x16:451; 4x16:431; 4x8:371; 16x4:364
kodim10.png,74.26826721681805,15,20260812,11779788518824746650,14.92471426003912,32,3970,99.04685138539043,64.0,8x8:600; 8x16:497; 16x8:482; 4x16:407; 16x4:404; 8x4:392
kodim10.png,74.26826721681805,15,20260813,11766240883732792195,14.945404812862884,32,3953,99.4728054642044,64.0,8x8:594; 8x16:564; 16x8:516; 4x16:431; 8x4:368; 4x8:363
kodim10.png,74.26826721681805,30,20260811,5691233444527385387,29.62940514885673,32,3081,127.62609542356378,128.0,8x16:563; 16x8:513; 8x8:410; 16x4:273; 4x16:257; 16x16:252
kodim10.png,74.26826721681805,30,20260812,11779788518824746650,29.62831412662286,32,3092,127.17205692108668,128.0,16x8:516; 8x16:509; 8x8:443; 4x16:303; 16x16:249; 16x4:234
